1,687,G.M. Turner
2,647,G.S. Chappell
3,641,D.I. Gower
4,640,C.H. Lloyd
5,635,C.G. Greenidge
6,632,Majid Khan
7,604,Zaheer Abbas
8,596,I.M. Chappell
8,596,I.V.A. Richards
10,592,G.A. Gooch
11,590,K.W.R. Fletcher
12,579,A.I. Kallicharran
13,546,Asif Iqbal
14,472,D.W. Randall
15,456,G.P. Howarth
16,439,J.G. Wright
17,437,J.M. Brearley
18,435,I.T. Botham
19,429,Wasim Raja
20,428,G.R. Viswanath
20,428,C.M. Old
22,413,S.M. Gavaskar
23,411,B.L. Cairns
24,408,D.L. Haynes
25,398,Javed Miandad
26,387,D. Lloyd
27,376,D.L. Murray
28,371,A.M.J. Hilditch
29,362,A.D. Gaekwad
30,352,B.A. Edgar
30,352,Sadiq Mohammad
32,344,K.D. Walters
33,343,L.R.D. Mendis
34,324,G.M. Wood
35,323,G.N. Yallop
36,321,Mudassar Nazar
37,319,R.W. Marsh
38,318,M.G. Burgess
39,311,B. Wood
40,308,R.J. Hadlee
41,298,M. Amarnath
42,296,D.B. Vengsarkar
43,292,Imran Khan
44,273,G. Boycott
45,267,Wasim Bari
46,255,R.W. Taylor
47,254,R.L. Dias
48,248,Mohsin Khan
49,247,Kapil Dev
50,246,W.M. Darling
51,241,Sarfraz Nawaz
52,236,G.N. Edwards
53,233,A.R. Border
53,233,J.F.M. Morrison
55,231,K.J. Hughes
56,227,R.G.D. Willis
56,227,C.L. King
58,224,A.M.E. Roberts
58,224,J.M. Parker
60,211,B.J. McKechnie
61,193,M. Hendrick
62,191,S. Venkataraghavan
62,191,J.R. Thomson
64,189,M.H.N. Walker
65,185,J.V. Coney
65,185,Haroon Rashid
67,178,R.B. McCosker
68,174,W.K. Lees
69,171,J.K. Lever
70,163,D.L. Underwood
70,163,D.S. de Silva
72,161,K.D. Ghavri
73,153,P.H. Edmonds
74,149,Madan Lal
75,147,G. Dymock
75,147,D.K. Lillee
77,142,B. Warnapura
78,131,L.G. Rowe
79,130,T.J. Laughlin
80,129,J. Garner
81,127,Sikander Bakht
82,119,M.A. Holding
83,103,R.J. Bright
83,103,C.P.S. Chauhan
85,100,R.D. Jackman
86,98,G.B. Troup
87,97,C.E.H. Croft
88,96,L.W. Kaluperuma
88,96,G. Miller
90,95,Yashpal Sharma
91,94,B. Reddy
92,84,P.R. Downton
93,83,S.L. Boock
94,81,W.W. Daniel
95,72,A.N. Ranasinghe
96,70,S.J. Rixon
97,68,Iqbal Qasim
98,67,L.S. Pascoe
99,63,R.M. Hogg
100,56,D.L. Bairstow
