1,861,D.A. Warner
2,853,A.B. de Villiers
3,852,V. Kohli
4,799,J.E. Root
5,779,K.S. Williamson
6,773,Babar Azam
7,769,F. du Plessis
8,763,Q. de Kock
9,749,M.J. Guptill
10,743,H.M. Amla
11,740,S.P.D. Smith
12,737,R.G. Sharma
13,723,S. Dhawan
14,716,M.S. Dhoni
15,707,L.R.P.L. Taylor
16,688,A.D. Hales
17,678,Tamim Iqbal
18,676,E.J.G. Morgan
19,665,J.C. Buttler
20,636,B.A. Stokes
21,629,Mohammad Hafeez
22,627,Mushfiqur Rahim
23,619,G.J. Maxwell
24,618,D.A. Miller
25,617,A.J. Finch
26,611,A.D. Mathews
27,607,B.K.G. Mendis
28,606,T.M. Head
29,603,Shakib Al Hasan
30,581,M.N. Samuels
31,577,A.M. Rahane
32,574,M.R. Marsh
33,572,J.J. Roy
34,571,S.K. Raina
35,570,Sarfaraz Ahmed
36,569,N.T. Broom
37,566,Mahmudullah
37,566,P.R. Stirling
39,564,T.W.M. Latham
40,562,Soumya Sarkar
40,562,E.C. Joyce
42,561,Azhar Ali
43,558,K.M. Jadhav
44,548,J.P. Duminy
45,546,Mohammad Shahzad
46,543,L.D. Chandimal
47,541,Shoaib Malik
48,538,K.J. Coetzer
49,537,B.R.M. Taylor
50,536,Mohammad Nabi
51,532,K.J. O'Brien
52,530,J.P. Faulkner
53,527,M.S. Wade
54,522,Sikandar Raza
55,518,W.T.S. Porterfield
56,515,A.T. Rayudu
57,514,Ahmed Shehzad
58,509,H.D.R.L. Thirimanne
59,508,F. Behardien
60,504,Nasir Hossain
61,500,N. Dickwella
62,499,S.C. Williams
63,497,C.R. Ervine
63,497,Sabbir Rahman
65,491,C.H. Gayle
66,490,M.D.K.J. Perera
67,489,A.D. Russell
67,489,E. Chigumbura
69,487,N.J. O'Brien
70,485,W.U. Tharanga
71,483,M.M. Ali
72,481,H. Masakadza
73,471,Shaiman Anwar
74,462,Nizakat Khan
75,459,Anamul Haque
76,458,Samiullah Shenwari
77,457,Imrul Kayes
78,456,P.L. Mommsen
79,453,R.A. Jadeja
80,444,Rahmat Shah
81,442,C.S. MacLeod
82,441,R.D. Berrington
83,439,Haris Sohail
83,439,J.O. Holder
85,435,Yuvraj Singh
86,430,Noor Ali
87,423,S.D. Hope
88,422,Imad Wasim
89,420,Javed Ahmadi
89,420,Asghar Afghan
91,419,J.M. Bairstow
91,419,D.A.S. Gunaratne
93,418,G.C. Wilson
94,415,J.N. Mohammed
94,415,C.J. Chibhabha
96,405,Najibullah Zadran
97,402,M.J. Santner
97,402,Babar Hayat
97,402,C.R. Woakes
100,399,K.O.A. Powell
