1,889,B.C. Lara
2,863,M.G. Bevan
3,842,S.R. Tendulkar
4,840,P.A. de Silva
5,829,G. Kirsten
6,812,M.E. Waugh
7,800,D.J. Cullinan
8,794,W.J. Cronje
9,775,S.T. Jayasuriya
10,762,Saeed Anwar
11,751,G.P. Thorpe
12,727,N.J. Astle
13,722,G.A. Hick
14,706,M. Azharuddin
15,685,J.N. Rhodes
16,677,S. Chanderpaul
17,672,A. Ranatunga
18,671,Ijaz Ahmed, sen.
19,670,C.L. Hooper
20,666,S.R. Waugh
21,657,A.J. Stewart
22,647,R. Dravid
23,644,Salim Malik
24,641,A. Jadeja
25,640,Inzamam-ul-Haq
26,635,A.C. Parore
27,634,M.A. Atherton
27,634,S.P. Fleming
29,628,G.W. Flower
30,602,A. Flower
30,602,S.G. Law
32,593,N.H. Fairbrother
32,593,Aamir Sohail
32,593,C.L. Cairns
35,587,N.S. Sidhu
36,581,A.C. Hudson
36,581,V.G. Kambli
38,570,R.S. Mahanama
39,567,J.H. Kallis
40,559,Shahid Afridi
41,557,S.C. Williams
42,543,N.V. Knight
43,522,A.D.R. Campbell
43,522,P.V. Simmons
45,520,D.L. Houghton
45,520,R.T. Ponting
47,514,H.P. Tillekeratne
48,509,S.C. Ganguly
49,494,B.A. Young
50,491,Moin Khan
51,484,S.L. Campbell
52,483,M.S. Atapattu
53,480,Ramiz Raja
54,478,C.Z. Harris
55,473,P.A. Strang
56,468,B.M. McMillan
57,465,S.M. Pollock
58,464,J.C. Adams
59,454,R.S. Kaluwitharana
60,446,K.L.T. Arthurton
61,440,R.G. Twose
62,438,R.I.C. Holder
63,437,J.R. Murray
64,432,R.R. Singh
65,426,G.S. Blewett
66,424,A.C. Gilchrist
67,420,H.D.P.K. Dharmasena
68,414,N.R. Mongia
69,412,Mohammad Wasim
70,401,C.N. Evans
71,394,D.J. Richardson
72,383,L. Klusener
73,377,C.M. Spearman
74,376,G.J. Whittall
74,376,A.J. Hollioake
76,374,Wasim Akram
77,367,S.O. Tikolo
78,359,Salim Elahi
79,347,H.H. Streak
80,344,P.L. Symcox
80,344,H.H. Gibbs
82,340,D.N. Chudasama
83,337,S.K. Warne
84,336,M.J. Di Venuto
85,335,W.P.U.J.C. Vaas
85,335,C.B. Wishart
87,332,D.J. Callaghan
87,332,P.R. Reiffel
89,327,A.D. Brown
89,327,G.R. Larsen
91,323,R.S. Kalpage
92,322,M.J.R. Rindel
93,319,K.O. Otieno
94,317,A.C. Cummins
95,311,H.S. Modi
96,310,Rashid Latif
97,309,K.J.J. van Noortwijk
98,306,J. Srinath
99,305,M.R. Ramprakash
100,303,T.M. Moody
