1,850,M.L. Hayden
2,838,S.T. Jayasuriya
3,778,M.G. Bevan
4,758,Mohammad Yousuf
5,755,R.T. Ponting
6,744,H.H. Gibbs
7,735,A.C. Gilchrist
8,728,S.R. Tendulkar
9,727,V. Sehwag
9,727,J.H. Kallis
11,720,C.H. Gayle
12,719,M.E. Trescothick
13,710,M.S. Atapattu
14,703,N.V. Knight
15,700,B.C. Lara
15,700,A. Flower
17,697,R.R. Sarwan
18,693,H.H. Dippenaar
19,674,D.R. Martyn
20,666,S.C. Ganguly
21,664,L. Klusener
22,646,D.P.M.D. Jayawardene
23,645,Inzamam-ul-Haq
24,644,N.J. Astle
25,639,G. Kirsten
26,635,R. Dravid
27,633,R.P. Arnold
28,618,G.W. Flower
29,616,S.P. Fleming
30,613,C.L. Hooper
31,609,Saeed Anwar
32,599,M.N. Samuels
33,598,Younus Khan
34,591,S. Chanderpaul
35,580,C.D. McMillan
36,579,D.S. Lehmann
37,574,Yuvraj Singh
38,564,N. Hussain
38,564,K.C. Sangakkara
38,564,A.J. Stewart
41,563,Salim Elahi
42,559,Abdul Razzaq
43,555,G.C. Smith
44,551,A.D.R. Campbell
45,546,N.D. McKenzie
46,544,C.L. Cairns
47,532,M.V. Boucher
48,530,Shahid Afridi
49,527,S.V. Carlisle
50,523,P.D. Collingwood
51,521,A. Symonds
52,518,R.L. Powell
53,511,P.A. de Silva
54,510,S.B. Styris
55,509,C.Z. Harris
56,507,S.O. Tikolo
57,500,L. Vincent
58,491,R.D. Jacobs
59,490,W.W. Hinds
60,488,V.V.S. Laxman
61,485,D.A. Gunawardene
62,483,N. Boje
63,478,Imran Nazir
64,477,M. Kaif
64,477,A. Flintoff
66,465,D. Mongia
67,459,S.M. Pollock
68,456,M.S. Sinclair
68,456,H.H. Streak
70,446,C.B. Wishart
71,436,R.S. Kaluwitharana
72,435,M.P. Vaughan
73,429,D. Ganga
74,418,Wasim Akram
75,414,R.D. Shah
75,414,C.J. Nevin
77,410,T.M. Odoyo
77,410,M.O. Odumbe
79,407,D.D. Ebrahim
80,397,Alok Kapali
81,396,Akram Khan
82,387,K.O. Otieno
83,384,Moin Khan
83,384,Shoaib Malik
85,377,G.J. Whittall
86,376,Rashid Latif
87,375,A.R. Adams
88,372,H.K. Badani
89,369,Misbah-ul-Haq
90,362,Tushar Imran
91,355,H.S. Modi
92,351,S.R. Watson
93,349,Mehrab Hossain
94,348,J.P. Maher
95,346,Habibul Bashar
95,346,Khaled Masud
97,341,Javed Omer
98,335,G.M. Hamilton
99,334,J.D.P. Oram
99,334,H.P. Tillekeratne
