1,901,I.V.A. Richards
2,873,G.S. Chappell
3,857,C.G. Greenidge
4,798,C.H. Lloyd
5,794,Zaheer Abbas
6,748,A.R. Border
7,713,G.A. Gooch
8,710,G.M. Wood
9,678,I.T. Botham
10,676,B.A. Edgar
11,657,D.I. Gower
12,649,J.G. Wright
13,646,R.L. Dias
14,621,G.M. Turner
15,612,D.L. Haynes
16,608,K.J. Hughes
17,576,M.W. Gatting
18,554,Javed Miandad
19,544,G.P. Howarth
20,533,D.B. Vengsarkar
21,532,Kapil Dev
22,529,Wasim Raja
23,527,Mudassar Nazar
24,526,J.V. Coney
25,523,P. Willey
26,493,S. Wettimuny
27,488,Mohsin Khan
28,479,R.W. Marsh
29,477,Imran Khan
30,472,B.L. Cairns
31,471,S.F.A.F. Bacchus
32,462,K. Srikkanth
33,459,S.M. Patil
33,459,B.M. Laird
35,451,D.W. Randall
36,447,C.J. Tavare
37,446,Yashpal Sharma
38,444,R.J. Hadlee
39,436,S.M. Gavaskar
40,432,J. Dyson
41,424,L.R.D. Mendis
42,417,A.J. Lamb
43,390,G.N. Yallop
44,369,S.M.H. Kirmani
45,339,P.J.L. Dujon
46,338,R.M.H. Binny
47,327,A.D. Gaekwad
48,309,Mansoor Akhtar
49,303,Sarfraz Nawaz
50,301,K. Azad
51,296,A.M.J. Hilditch
51,296,H.A. Gomes
53,295,M.D. Marshall
54,288,D.K. Lillee
55,287,D.L. Bairstow
56,286,A. Malhotra
57,285,M. Amarnath
58,284,R.S. Madugalle
59,273,R.G.D. Willis
60,271,P.E. McEwan
61,263,Madan Lal
61,263,C.W.J. Athey
63,261,Wasim Bari
64,260,W.K. Lees
64,260,A.M.E. Roberts
66,250,Haroon Rashid
66,250,R.W. Taylor
68,249,I.D.S. Smith
69,238,A.L.F. de Mel
70,233,Tahir Naqqash
71,225,Sikander Bakht
72,222,G.F. Lawson
73,211,J.F.M. Morrison
73,211,J.R. Thomson
75,205,E.J. Chatfield
75,205,J. Garner
77,203,G.B. Troup
77,203,D.M. Wellham
79,201,A. Ranatunga
80,199,T.M. Chappell
81,198,B. Yardley
82,197,D.S. de Silva
83,193,M.C. Snedden
83,193,G. Cook
85,190,B. Warnapura
86,189,M.A. Holding
87,185,W. Larkins
88,173,R.J. Bright
88,173,S. Venkataraghavan
90,161,Ijaz Faqih
91,160,R.M. Hogg
91,160,Ashraf Ali
93,158,D.R. Pringle
93,158,T.M. Alderman
95,153,P.H. Edmonds
96,152,B.R. Blair
97,150,H.M. Goonatillake
97,150,G.K. Robertson
99,149,D.R. Doshi
100,144,R.J. Shastri
