1,415,D.L. Amiss
2,371,K.R. Stackpole
3,363,K.W.R. Fletcher
4,319,I.M. Chappell
5,288,G.S. Chappell
6,243,V. Pollard
7,241,J.H. Edrich
8,237,G. Boycott
9,229,R.J. Hadlee
10,221,A.P.E. Knott
11,219,Sadiq Mohammad
12,202,K.D. Walters
13,198,M.G. Burgess
14,195,R. Edwards
15,188,A.W. Greig
16,176,G.M. Turner
17,158,Mushtaq Mohammad
18,153,B.R. Taylor
19,151,Sarfraz Nawaz
20,137,B. Wood
21,135,Wasim Bari
21,135,P.G. Coman
23,131,K.J. Wadsworth
24,129,F.C. Hayes
25,127,Salim Altaf
26,119,D.K. Lillee
27,105,G.G. Arnold
28,104,A.A. Mallett
29,96,J.A. Snow
30,85,D.L. Underwood
30,85,I.R. Redpath
32,80,R.A. Woolmer
32,80,R.W. Marsh
34,68,R. Illingworth
35,57,R.O. Collinge
35,57,Majid Khan
37,51,H.J. Howarth
38,39,Intikhab Alam
39,36,P. Lever
39,36,Asif Masood
41,27,B.E. Congdon
42,20,B.F. Hastings
43,16,D.R. Hadlee
44,15,G.R.J. Roope
45,11,Wasim Raja
46,9,Asif Iqbal
47,0,R.E. Redmond
