1,884,D.M. Jones
2,809,D.L. Haynes
3,793,G.A. Gooch
4,780,A.J. Lamb
5,771,G.R. Marsh
6,763,D.C. Boon
7,761,Salim Malik
8,752,R.A. Smith
9,750,A.H. Jones
10,749,S.R. Tendulkar
11,730,Javed Miandad
12,727,R.B. Richardson
13,723,A. Ranatunga
14,704,M.D. Crowe
15,685,A.R. Border
16,677,N.S. Sidhu
17,671,Imran Khan
18,666,P.A. de Silva
19,661,Ramiz Raja
20,653,M. Azharuddin
20,653,S.V. Manjrekar
22,631,S.R. Waugh
23,621,K. Srikkanth
24,605,K.R. Rutherford
25,597,A.P. Gurusinha
26,585,Kapil Dev
27,579,C.L. Hooper
28,573,A.L. Logie
29,565,M.J. Greatbatch
30,557,M.W. Gatting
31,552,J.G. Wright
32,547,R.S. Mahanama
33,543,Inzamam-ul-Haq
34,540,K.C. Wessels
35,528,R.J. Shastri
36,527,Ijaz Ahmed, sen.
37,523,P.N. Kirsten
38,520,Saeed Anwar
39,516,B.C. Lara
40,512,H.P. Tillekeratne
41,511,T.M. Moody
42,499,I.T. Botham
43,497,Aamir Sohail
44,495,M.A. Atherton
44,495,I.A. Healy
46,487,N.H. Fairbrother
47,475,I.D.S. Smith
47,475,M.A.R. Samarasekera
49,474,G.A. Hick
50,467,M.A. Taylor
51,465,M.E. Waugh
52,461,A.J. Stewart
53,453,K.L.T. Arthurton
54,446,P.V. Simmons
55,404,R.T. Latham
56,401,Shoaib Mohammad
57,399,A.C. Waller
58,397,P.A.J. DeFreitas
59,391,Wasim Akram
60,388,Zahid Fazal
61,381,P.L. Taylor
62,380,C.Z. Harris
63,377,Ather Ali Khan
64,374,P.K. Amre
65,368,Aamer Malik
66,367,Manzoor Elahi
67,364,D.L. Houghton
68,360,A.P. Kuiper
69,355,C.E.L. Ambrose
70,351,D.R. Pringle
70,351,M. Prabhakar
72,347,P.A. Wallace
73,345,M.D. Marshall
74,336,C. Sharma
75,331,J.E. Emburey
76,329,R.J. Ratnayake
77,325,A.K. Sharma
78,324,K.S. More
79,323,R.C. Russell
80,307,A. Flower
81,303,B.A. Young
82,301,Abdul Qadir
83,284,R.A. Harper
84,282,A.H. Shah
85,281,Moin Khan
86,279,G.R.J. Matthews
86,279,Waqar Younis
88,275,C.A. Walsh
89,273,I.P. Butchart
90,266,I.R. Bishop
91,265,B.P. Patterson
92,264,C.B. Lambert
92,264,V.G. Kambli
94,261,Aminul Islam
95,255,Aqib Javed
96,253,Mushtaq Ahmed
97,252,W.V. Raman
98,250,A.R.C. Fraser
99,241,S.D. Anurasiri
100,233,T.E. Blain
