1,880,M.G. Bevan
2,823,S.R. Tendulkar
3,797,B.C. Lara
4,789,L. Klusener
5,764,M.E. Waugh
6,756,W.J. Cronje
7,745,J.H. Kallis
8,737,G.A. Hick
9,719,S. Chanderpaul
10,717,G.P. Thorpe
11,715,A.C. Gilchrist
12,713,N.V. Knight
12,713,R.T. Ponting
14,710,S.C. Ganguly
14,710,Saeed Anwar
16,706,N.J. Astle
17,704,P.A. de Silva
18,693,Inzamam-ul-Haq
19,692,C.L. Hooper
20,686,Ijaz Ahmed, sen.
21,682,D.S. Lehmann
22,681,G. Kirsten
23,668,S.T. Jayasuriya
24,661,D.J. Cullinan
25,657,G.W. Flower
26,650,M. Azharuddin
27,649,J.N. Rhodes
28,643,A. Jadeja
29,640,A. Ranatunga
30,633,A. Flower
31,630,R. Dravid
32,609,A.J. Stewart
33,608,S.P. Fleming
34,607,C.L. Cairns
35,605,N.H. Fairbrother
36,590,M.S. Atapattu
37,589,A.D.R. Campbell
38,579,S.C. Williams
39,568,Shahid Afridi
39,568,A.C. Parore
41,566,C.Z. Harris
41,566,S.R. Waugh
43,561,R.G. Twose
44,534,C.D. McMillan
45,529,Moin Khan
46,525,R.S. Mahanama
47,517,Mohammad Yousuf
48,516,R.S. Kaluwitharana
48,516,Salim Malik
50,512,S.M. Pollock
51,511,S.L. Campbell
52,508,R.R. Singh
52,508,P.V. Simmons
54,506,Aamir Sohail
55,500,S.O. Tikolo
56,489,H.P. Tillekeratne
57,484,J.C. Adams
58,481,M.W. Goodwin
58,481,D.P.M.D. Jayawardene
60,479,H.H. Gibbs
61,467,G.J. Whittall
62,459,N. Hussain
63,454,P.A. Strang
64,451,N.C. Johnson
65,446,D.R. Martyn
65,446,A.J. Hollioake
67,438,M.O. Odumbe
68,435,R.D. Shah
68,435,K.O. Otieno
70,432,Wasim Akram
71,428,S. Ramesh
72,426,C.B. Lambert
73,423,R.D. Jacobs
74,420,C.B. Wishart
75,407,H.D.P.K. Dharmasena
76,404,H.S. Modi
77,396,N.R. Mongia
78,394,V.G. Kambli
79,392,Mehrab Hossain
79,392,H.H. Streak
81,390,M.J. Horne
82,381,A.D. Brown
83,379,U.D.U. Chandana
84,368,P.A. Wallace
85,364,C.N. Evans
86,362,Azhar Mahmood
87,356,M.A. Ealham
88,355,Akram Khan
89,354,G.M. Hamilton
90,351,Aminul Islam
91,344,D.M. Benkenstein
91,344,D.A. Gunawardene
93,340,Mohammad Wasim
94,336,T.M. Odoyo
95,327,G.J. Rennie
96,320,D.N. Chudasama
97,314,S. Lee
98,311,S.K. Warne
99,310,Naimur Rahman
100,307,K.J.J. van Noortwijk
