1,883,M.G. Bevan
2,808,L. Klusener
3,794,B.C. Lara
4,788,S.R. Tendulkar
5,771,J.H. Kallis
6,753,M.E. Waugh
7,742,Saeed Anwar
8,727,A.C. Gilchrist
9,724,G.A. Hick
9,724,R.T. Ponting
11,722,S.C. Ganguly
12,719,S. Chanderpaul
13,718,G.P. Thorpe
14,717,W.J. Cronje
15,709,N.V. Knight
16,690,P.A. de Silva
17,685,C.L. Hooper
18,681,Inzamam-ul-Haq
19,678,A. Jadeja
20,677,R. Dravid
21,666,G. Kirsten
22,663,S.T. Jayasuriya
23,662,Ijaz Ahmed, sen.
24,653,D.S. Lehmann
25,651,N.J. Astle
25,651,M. Azharuddin
27,642,D.J. Cullinan
28,641,J.N. Rhodes
29,632,N.C. Johnson
30,626,S.R. Waugh
31,624,S.P. Fleming
31,624,G.W. Flower
33,617,R.G. Twose
34,607,A. Flower
35,602,C.L. Cairns
36,601,M.S. Atapattu
37,600,A.J. Stewart
38,582,H.H. Gibbs
39,572,A.D.R. Campbell
40,571,C.Z. Harris
41,550,Shahid Afridi
42,549,A.C. Parore
43,546,Moin Khan
44,536,M.W. Goodwin
45,522,S.M. Pollock
46,518,R.R. Singh
47,508,R.S. Kaluwitharana
48,501,C.D. McMillan
48,501,Mohammad Yousuf
50,500,S.L. Campbell
51,493,S.O. Tikolo
52,489,Aamir Sohail
53,487,D.P.M.D. Jayawardene
54,479,H.P. Tillekeratne
55,477,J.C. Adams
56,471,R.D. Shah
57,470,N. Hussain
58,469,M.O. Odumbe
59,460,G.J. Whittall
60,458,M.J. Horne
61,451,R.D. Jacobs
62,442,K.O. Otieno
63,440,P.A. Strang
64,439,G.M. Hamilton
65,427,D.R. Martyn
66,422,C.B. Lambert
67,416,S. Ramesh
68,415,Mehrab Hossain
69,413,Wasim Akram
70,411,C.B. Wishart
71,400,H.S. Modi
72,399,H.D.P.K. Dharmasena
73,395,H.H. Streak
74,387,Akram Khan
75,380,V.G. Kambli
76,379,N.R. Mongia
76,379,A.D. Brown
78,378,U.D.U. Chandana
79,365,P.A. Wallace
80,360,Azhar Mahmood
81,357,C.N. Evans
82,352,Aminul Islam
83,351,Wajahatullah Wasti
84,348,M.A. Ealham
85,337,T.M. Odoyo
86,334,D.M. Benkenstein
87,328,Mohammad Wasim
88,327,T.M. Moody
89,320,G.J. Rennie
90,312,S.K. Warne
90,312,D.A. Gunawardene
92,307,K.J.J. van Noortwijk
93,302,A.V. Vadher
94,301,S. Lee
95,298,Naimur Rahman
96,297,R.D.B. Croft
96,297,M.V. Boucher
98,295,W.P.U.J.C. Vaas
99,288,D. Gough
100,284,A.B. Agarkar
