1,822,M.G. Bevan
2,809,S.R. Tendulkar
3,800,R.T. Ponting
4,786,S.C. Ganguly
5,773,S.T. Jayasuriya
6,768,J.H. Kallis
7,749,Inzamam-ul-Haq
8,748,A.C. Gilchrist
9,745,G. Kirsten
10,738,D.P.M.D. Jayawardene
11,733,B.C. Lara
12,730,Saeed Anwar
13,717,M.E. Waugh
14,712,N.J. Astle
15,707,R.P. Arnold
16,688,D.R. Martyn
17,685,N.V. Knight
17,685,S.R. Waugh
17,685,R. Dravid
20,670,M.S. Atapattu
21,667,M.E. Trescothick
22,664,Mohammad Yousuf
23,661,L. Klusener
24,630,A. Flower
24,630,J.N. Rhodes
26,621,N.D. McKenzie
27,620,H.H. Gibbs
28,618,G.P. Thorpe
29,613,G.W. Flower
30,590,A.J. Stewart
31,589,C.L. Cairns
32,584,A.D.R. Campbell
33,582,C.L. Hooper
34,579,C.H. Gayle
35,575,D.A. Gunawardene
36,574,S.P. Fleming
37,571,S. Chanderpaul
38,566,C.D. McMillan
39,565,C.Z. Harris
40,564,Shahid Afridi
41,556,S.V. Carlisle
42,539,N. Hussain
43,535,D.S. Lehmann
44,533,M.N. Samuels
45,530,Abdul Razzaq
46,526,R.S. Kaluwitharana
47,517,H.H. Dippenaar
48,509,A. Symonds
49,503,P.A. de Silva
50,500,M.V. Boucher
51,490,R.D. Jacobs
52,489,W.W. Hinds
53,476,R.L. Powell
54,473,S.O. Tikolo
55,470,Moin Khan
56,468,D. Ganga
56,468,N. Boje
56,468,H.H. Streak
59,462,V.V.S. Laxman
60,459,M.S. Sinclair
61,457,A.C. Parore
62,453,V. Sehwag
63,451,T.M. Odoyo
64,446,H.K. Badani
65,445,S.M. Pollock
66,443,M.L. Hayden
67,442,Imran Nazir
68,438,K.C. Sangakkara
69,437,Yuvraj Singh
70,429,Akram Khan
71,428,Younus Khan
72,422,C.B. Wishart
73,420,D.D. Ebrahim
74,413,M.O. Odumbe
75,407,A. Flintoff
76,405,Javed Omer
77,403,G.J. Whittall
78,394,Azhar Mahmood
79,392,R.D. Shah
80,387,Salim Elahi
81,386,Wasim Akram
82,384,C.J. Nevin
83,383,Aminul Islam
84,377,L. Vincent
85,371,Naimur Rahman
86,370,K.O. Otieno
87,368,Mehrab Hossain
88,364,A.J. Hall
89,351,R.S. Sodhi
90,344,M.J. Horne
91,343,Habibul Bashar
92,341,R.R. Sarwan
92,341,H.P. Tillekeratne
94,339,Naved Latif
95,335,G.M. Hamilton
96,334,B.C. Hollioake
97,330,H.S. Modi
98,329,P.D. Collingwood
99,322,I.J. Harvey
100,319,H.D.P.K. Dharmasena
