1,802,S.T. Jayasuriya
2,791,S.R. Tendulkar
3,784,M.L. Hayden
4,773,M.G. Bevan
5,750,H.H. Gibbs
6,749,A.C. Gilchrist
7,733,M.S. Atapattu
8,732,Mohammad Yousuf
9,731,R.T. Ponting
10,724,R.R. Sarwan
11,718,C.H. Gayle
12,709,J.H. Kallis
13,701,M.E. Trescothick
14,694,V. Sehwag
15,690,H.H. Dippenaar
16,683,B.C. Lara
17,676,D.R. Martyn
18,671,R. Dravid
19,665,S.C. Ganguly
20,660,L. Klusener
21,633,N.J. Astle
22,625,S.P. Fleming
23,611,Inzamam-ul-Haq
24,608,S. Chanderpaul
25,599,G.W. Flower
26,595,R.P. Arnold
27,591,D.P.M.D. Jayawardene
28,588,M.N. Samuels
29,586,Yuvraj Singh
30,585,D.S. Lehmann
31,584,Younus Khan
32,579,G.C. Smith
33,568,C.D. McMillan
34,566,P.D. Collingwood
34,566,K.C. Sangakkara
36,563,A. Symonds
37,554,C.L. Cairns
38,548,Abdul Razzaq
39,546,Salim Elahi
40,545,P.A. de Silva
41,538,M.V. Boucher
41,538,N.D. McKenzie
43,522,M. Kaif
44,521,A. Flintoff
45,518,R.L. Powell
46,515,C.Z. Harris
46,515,Shahid Afridi
48,510,S.B. Styris
49,509,S.V. Carlisle
50,496,S.O. Tikolo
51,486,R.D. Jacobs
52,485,W.W. Hinds
53,483,L. Vincent
54,480,H.H. Streak
55,479,M.O. Odumbe
56,476,N. Boje
57,471,V.V.S. Laxman
58,469,D. Mongia
58,469,Imran Nazir
60,468,S.M. Pollock
61,467,D.A. Gunawardene
62,466,R.D. Shah
63,455,M.P. Vaughan
64,448,M.S. Sinclair
65,444,C.B. Wishart
66,442,J.M. Davison
67,433,K.O. Otieno
68,425,T.M. Odoyo
69,420,D. Ganga
70,419,R.S. Kaluwitharana
71,412,D.D. Ebrahim
72,404,C.J. Nevin
72,404,Akram Khan
74,381,Rashid Latif
75,380,A.R. Adams
76,377,Shoaib Malik
76,377,Moin Khan
78,375,H.S. Modi
79,373,Alok Kapali
80,367,Tushar Imran
81,362,Misbah-ul-Haq
82,361,Khaled Masud
83,359,H.K. Badani
84,354,A.M. Blignaut
85,343,Mehrab Hossain
86,342,J.P. Maher
87,339,H.P. Tillekeratne
88,338,J.D.P. Oram
89,337,S.R. Watson
90,335,Javed Omer
90,335,G.M. Hamilton
92,330,Habibul Bashar
93,325,M.A. Vermeulen
93,325,Khaled Mahmud
95,323,A.J. Hall
96,321,B. Lee
97,320,I.D. Blackwell
97,320,Taufeeq Umar
99,317,Naved Latif
100,314,Azhar Mahmood
