1,866,B.C. Lara
2,816,R.A. Smith
3,811,D.M. Jones
3,811,M. Azharuddin
5,805,M.D. Crowe
6,765,M.E. Waugh
7,727,N.H. Fairbrother
8,724,G.A. Hick
9,722,P.A. de Silva
10,717,D.C. Boon
10,717,D.L. Haynes
12,713,Inzamam-ul-Haq
13,702,Javed Miandad
14,677,A. Ranatunga
15,675,Saeed Anwar
16,671,G.A. Gooch
17,663,N.S. Sidhu
18,662,M.A. Taylor
19,658,A.H. Jones
20,650,Ramiz Raja
21,647,Basit Ali
22,646,S.R. Tendulkar
23,640,Salim Malik
24,638,A.J. Stewart
25,637,R.B. Richardson
26,614,A.R. Border
27,611,K.C. Wessels
27,611,S.R. Waugh
29,608,M.J. Greatbatch
30,606,Aamir Sohail
31,604,V.G. Kambli
32,603,P.N. Kirsten
33,593,W.J. Cronje
33,593,C.L. Hooper
35,588,R.S. Mahanama
35,588,J.N. Rhodes
35,588,P.V. Simmons
38,585,K.R. Rutherford
39,571,A.C. Hudson
40,563,S.V. Manjrekar
41,562,K.L.T. Arthurton
42,557,A.P. Gurusinha
43,551,Asif Mujtaba
44,546,Kapil Dev
45,515,H.P. Tillekeratne
46,488,I.A. Healy
47,483,D.L. Houghton
48,472,M. Prabhakar
49,470,T.M. Moody
50,465,A. Flower
51,456,M.A.R. Samarasekera
52,450,G.W. Flower
53,445,P.K. Amre
54,444,M.A. Atherton
55,432,D.J. Cullinan
55,432,Wasim Akram
57,428,Ijaz Ahmed, sen.
58,422,J.C. Adams
59,419,U.C. Hathurusinghe
60,417,A.C. Waller
61,408,B.M. McMillan
62,404,S.T. Jayasuriya
63,402,W.V. Raman
64,389,R.T. Latham
65,383,C.Z. Harris
66,365,D.A. Reeve
67,362,R.S. Kalpage
68,359,P.A.J. DeFreitas
69,350,Waqar Younis
70,339,D.R. Martyn
71,336,C.E.L. Ambrose
71,336,Rashid Latif
71,336,A.P. Kuiper
74,333,G.R. Larsen
75,327,A. Jadeja
76,319,Ather Ali Khan
77,311,Zahid Fazal
77,311,M.H. Dekker
77,311,D.J. Richardson
80,303,V. Yadav
80,303,C. Sharma
82,302,R.P. Snell
83,298,M.J. Slater
84,297,Aamer Malik
84,297,A.H. Shah
86,296,Manzoor Elahi
87,293,A.C. Cummins
88,290,P.R. Reiffel
88,290,I.P. Butchart
88,290,T.E. Blain
88,290,R.C. Russell
92,284,D.J. Callaghan
93,283,P.A. Wallace
94,280,C.C. Lewis
94,280,B.A. Young
96,276,C.L. Cairns
97,272,C.A. Walsh
98,271,Aqib Javed
99,268,Mushtaq Ahmed
99,268,E.A. Brandes
