1,853,D.M. Jones
2,843,D.L. Haynes
3,833,I.V.A. Richards
4,819,A.J. Lamb
5,815,Javed Miandad
6,814,G.A. Gooch
7,807,Salim Malik
8,799,G.R. Marsh
9,782,C.G. Greenidge
10,777,A.H. Jones
11,751,S.R. Waugh
12,743,P.A. de Silva
13,713,A.R. Border
14,710,N.S. Sidhu
15,695,R.B. Richardson
15,695,M.D. Crowe
17,693,D.C. Boon
18,670,Ramiz Raja
19,656,Imran Khan
20,651,M.W. Gatting
21,650,Kapil Dev
21,650,A.L. Logie
23,648,M. Azharuddin
24,647,D.I. Gower
25,640,D.B. Vengsarkar
26,639,K. Srikkanth
27,601,A. Ranatunga
28,594,J.G. Wright
29,570,R.J. Shastri
30,562,D.L. Houghton
31,561,A.P. Gurusinha
32,557,C.L. Hooper
33,530,I.T. Botham
34,525,Ijaz Ahmed, sen.
34,525,P.J.L. Dujon
36,523,K.C. Wessels
37,516,Shoaib Mohammad
38,509,R.A. Smith
39,507,J.J. Crowe
40,506,R.J. Hadlee
41,504,R.S. Mahanama
42,498,P.V. Simmons
43,487,R. Lamba
44,481,M.J. Greatbatch
45,462,K.R. Rutherford
46,460,S.P. O'Donnell
47,452,Manzoor Elahi
48,432,D.S.B.P. Kuruppu
49,423,Aamer Malik
50,422,M.D. Marshall
51,415,I.D.S. Smith
52,411,C. Sharma
53,402,P.A.J. DeFreitas
54,396,A.K. Sharma
55,390,W. Larkins
56,388,Abdul Qadir
57,386,J.E. Emburey
57,386,K.L.T. Arthurton
59,383,N.H. Fairbrother
60,378,D.R. Pringle
61,376,D.J. Capel
62,374,J.G. Bracewell
63,369,A.J. Pycroft
64,367,J.R. Ratnayeke
64,367,Salim Yousuf
64,367,M.C. Snedden
67,351,H.P. Tillekeratne
68,347,R.A. Harper
69,334,Wasim Akram
70,333,P.L. Taylor
71,329,K.S. More
72,328,C.S. Pandit
73,324,G.R.J. Matthews
74,320,I.P. Butchart
75,319,M.E. Waugh
76,312,C.E.L. Ambrose
77,309,M.A.R. Samarasekera
78,303,M. Prabhakar
79,299,C.J. McDermott
80,291,R.J. Ratnayake
81,289,C.A. Walsh
82,284,A.C. Waller
83,282,A.J. Stewart
84,280,Tauseef Ahmed
85,279,T.E. Blain
86,273,I.A. Healy
87,271,Maninder Singh
87,271,S.H.U. Karnain
89,270,K.J. Arnott
90,268,C.A. Best
91,262,Arshad Ayub
92,259,Salim Jaffer
93,254,D.N. Patel
94,251,A.I.C. Dodemaide
95,245,W. Watson
95,245,Mansoor Akhtar
97,241,G.C. Small
98,235,S.D. Anurasiri
99,234,T.J. Zoehrer
99,234,R.J. Bailey
