1,898,V. Kohli
2,831,R.G. Sharma
3,830,L.R.P.L. Taylor
4,810,F. du Plessis
5,801,Babar Azam
6,795,Q. de Kock
7,791,J.E. Root
8,755,Fakhar Zaman
9,750,M.J. Guptill
10,744,S.D. Hope
11,736,K.S. Williamson
12,715,H.M. Amla
13,712,S. Dhawan
14,710,J.C. Buttler
15,695,Imam-ul-Haq
16,691,J.M. Bairstow
17,690,E.J.G. Morgan
18,689,Mushfiqur Rahim
19,681,M.S. Dhoni
20,679,Tamim Iqbal
21,674,A.J. Finch
22,649,J.J. Roy
23,635,K.J. Coetzer
24,630,S.O. Hetmyer
25,622,T.M. Head
26,618,K.M. Jadhav
27,617,T.W.M. Latham
28,616,M.P. Stoinis
29,612,G.J. Maxwell
29,612,B.A. Stokes
31,610,N. Dickwella
32,607,A.D. Hales
32,607,D.A. Miller
34,601,A.D. Mathews
35,596,Mohammad Hafeez
36,594,Shakib Al Hasan
37,593,P.R. Stirling
38,580,Soumya Sarkar
39,579,C.S. MacLeod
40,576,B.R.M. Taylor
41,575,Rahmat Shah
42,574,Mohammad Shahzad
43,570,C.H. Gayle
44,567,H.M. Nicholls
45,557,S.E. Marsh
46,553,Shoaib Malik
47,549,A.T. Rayudu
48,546,Mahmudullah
49,544,E.C. Joyce
50,542,Sarfaraz Ahmed
51,541,A.M. Rahane
52,539,Sikandar Raza
53,534,Mohammad Nabi
53,534,W.U. Tharanga
55,533,K.J. O'Brien
56,532,Anshuman Rath
57,523,J.P. Duminy
58,518,J.D.S Neesham
59,516,S.C. Williams
60,513,Imrul Kayes
61,509,C. Munro
61,509,B.K.G. Mendis
63,508,A. Balbirnie
64,507,U.T. Khawaja
64,507,N.L.T.C. Perera
66,504,W.T.S. Porterfield
67,503,M.N. Samuels
68,502,M.D.K.J. Perera
69,497,Najibullah Zadran
70,496,Shaiman Anwar
71,494,Rameez Shahzad
72,493,Sabbir Rahman
73,491,H. Masakadza
74,490,E. Lewis
75,489,J.O. Holder
76,479,L.D. Chandimal
77,478,Nizakat Khan
78,476,M.J. Santner
79,472,M.M. Ali
80,470,M.D. Gunathilaka
81,469,Rashid Khan
82,468,R.D. Berrington
83,465,H.H. Pandya
84,462,Imad Wasim
85,461,H.E. van der Dussen
85,461,D.M. Bravo
87,456,Hashmatullah Shahidi
88,455,A.T. Carey
89,446,Haris Sohail
89,446,F. Behardien
91,441,C.R. Ervine
92,440,P.S.P. Handscomb
92,440,S.K. Raina
94,439,C. de Grandhomme
95,435,Asghar Afghan
96,432,Babar Hayat
97,427,Mohammad Mithun
97,427,Javed Ahmadi
99,422,C.R. Woakes
100,418,E. Chigumbura
