1,812,A.C. Gilchrist
2,802,S.R. Tendulkar
3,795,J.H. Kallis
4,767,M.G. Bevan
5,763,C.H. Gayle
6,753,S.T. Jayasuriya
7,741,Mohammad Yousuf
8,734,R.T. Ponting
9,724,M.E. Trescothick
10,721,B.C. Lara
11,708,V. Sehwag
12,700,H.H. Dippenaar
13,699,M.L. Hayden
14,683,R. Dravid
15,676,M.S. Atapattu
16,670,R.R. Sarwan
17,658,H.H. Gibbs
18,657,G.C. Smith
18,657,S.C. Ganguly
20,649,D.R. Martyn
21,648,Yasir Hameed
22,623,Abdul Razzaq
23,620,A. Flintoff
24,619,Yuvraj Singh
24,619,S.P. Fleming
26,611,L. Klusener
27,608,M.N. Samuels
28,598,G.W. Flower
29,596,A. Symonds
30,584,V.V.S. Laxman
31,583,Inzamam-ul-Haq
32,575,S. Chanderpaul
33,574,D.P.M.D. Jayawardene
33,574,W.W. Hinds
35,572,Younus Khan
36,570,N.J. Astle
37,568,K.C. Sangakkara
38,565,D.S. Lehmann
38,565,P.D. Collingwood
40,560,C.L. Cairns
41,558,R.P. Arnold
42,556,C.D. McMillan
43,550,S.B. Styris
44,549,Imran Farhat
45,539,N.D. McKenzie
46,535,M.P. Vaughan
47,532,R.L. Powell
48,530,H.H. Streak
49,527,J.A. Rudolph
50,526,M.V. Boucher
50,526,M. Kaif
52,522,H.J.H. Marshall
53,515,Shoaib Malik
54,500,S.O. Tikolo
55,497,M.J. Clarke
56,494,S.V. Carlisle
57,493,Alok Kapali
58,482,C.Z. Harris
59,479,S.M. Ervine
60,473,R.S. Kaluwitharana
61,472,R.D. Jacobs
62,471,D. Mongia
63,466,S.M. Pollock
64,443,R.D. Shah
65,442,D.A. Gunawardene
66,441,M.S. Sinclair
67,439,Shahid Afridi
68,435,N. Boje
69,434,T.M. Odoyo
70,420,J.D.P. Oram
71,409,L. Vincent
72,408,T. Taibu
73,402,Rajin Saleh
74,401,Imran Nazir
75,396,D.D. Ebrahim
75,396,M.A. Vermeulen
77,394,H.K. Badani
78,393,K.O. Otieno
79,391,J.M. Davison
80,389,C.B. Wishart
81,382,D. Ganga
82,381,Moin Khan
83,373,V.S. Solanki
84,371,A.J. Hall
85,368,H.S. Modi
85,368,B.B. McCullum
87,364,Habibul Bashar
88,363,A.M. Blignaut
89,348,Misbah-ul-Haq
90,345,G.B. Hogg
91,344,Khaled Mahmud
92,339,I.J. Harvey
93,335,G.M. Hamilton
94,334,A.R. Adams
95,332,Tushar Imran
96,322,Khaled Masud
97,321,U.D.U. Chandana
98,315,T.M. Dilshan
99,313,T.J. Friend
100,309,A.B. Agarkar
